date,keyword,google_trend,etsy_reviews,amazon_bsr,demand,competition,growth,trend,opportunity,seasonality,buyer_intent,collection,material,style,recommended_product,price_range,reason,etsy_price,etsy_sales,amazon_reviews,category,_ai_failed
2026-08-08,diamond art christmas ornaments,,,,25,15,10,12,20,high,crafting,,,,ornaments,$15-$35,Emerging trend in DIY crafts with low competition.,,,,,
2026-08-08,christmas ornaments clearance,,,,20,25,5,8,15,high,bargain,,,,ornaments,$5-$15,Clearance suggests price-sensitive shoppers.,,,,,
2026-08-08,personalized christmas ornaments,,,,40,30,20,25,35,high,gift,,,,ornaments,$10-$50,High demand for personalized gifts during holidays.,,,,,
2026-08-09,christmas gifts for women,,,,90,80,70,75,85,high,high,,,,gift sets,$20-$100,Strong demand across multiple platforms indicates a popular gift category.,,,,,
2026-08-09,christmas gifts for men,,,,88,78,72,74,82,high,high,,,,gadgets,$25-$150,Consistent search interest suggests a strong market for men's gifts during the holiday season.,,,,,
2026-08-09,christmas tree,,,,80,70,60,65,75,high,medium,,,,artificial trees,$50-$300,A staple of the holiday season with consistent demand.,,,,,
2026-08-09,christmas story,,,,70,65,55,60,68,medium,medium,,,,books and decor,$10-$50,Interest in themed products suggests potential for niche markets.,,,,,
2026-08-09,christmas in july,,,,65,60,50,55,62,low,medium,,,,summer-themed gifts,$15-$75,Seasonal interest indicates potential for summer promotions.,,,,,
2026-08-09,christmas ornaments,,,,75,72,65,70,78,high,high,,,,decorative ornaments,$5-$50,"Essential for holiday decor, indicating strong demand.",,,,,
2026-08-09,christmas gifts for teen girls,,,,85,75,70,73,80,high,high,,,,trendy accessories,$10-$60,Targeting a specific demographic with strong gift demand.,,,,,
2026-08-09,christmas gifts for kids,,,,90,80,75,78,85,high,high,,,,toys and games,$10-$100,High demand for children's gifts during the holiday season.,,,,,
2026-08-09,christmas gifts for girls,,,,70,60,50,50,65,high,purchase,,,,toys or accessories,$20-$50,This keyword targets a specific audience looking for gifts during the holiday season.,,,,,
2026-08-09,christmas ornament storage,,,,65,55,50,50,60,medium,purchase,,,,storage boxes or bags,$15-$30,This keyword addresses a practical need for organizing holiday decorations.,,,,,
2026-08-09,christmas ornaments set,,,,70,60,55,55,65,high,purchase,,,,ornament sets,$25-$60,This keyword is popular for those looking to buy multiple ornaments for decoration.,,,,,
2026-08-09,christmas decorations outdoor,,,,75,65,60,60,70,high,purchase,,,,outdoor lights or inflatables,$30-$100,This keyword targets consumers looking to enhance their outdoor holiday decor.,,,,,
2026-08-09,christmas decorations indoor,,,,75,65,60,60,70,high,purchase,,,,indoor decor items,$20-$80,This keyword appeals to those wanting to decorate their interiors for the holidays.,,,,,
2026-08-09,christmas decorations clearance,,,,60,50,45,50,55,medium,purchase,,,,clearance decorations,$10-$30,This keyword targets bargain hunters looking for discounted holiday items.,,,,,
2026-08-09,christmas,,,,90,80,75,70,85,very high,purchase,,,,various holiday items,$10-$100,This is a broad and highly searched keyword related to the holiday season.,,,,,
2026-08-09,christmas decorations,,,,85,75,70,65,80,very high,purchase,,,,various decorations,$15-$100,This keyword encompasses a wide range of holiday decoration items.,,,,,
2026-08-09,christmas gifts,,,,60,40,50,50,55,high,gift shopping,,,,gift sets,$20-$100,Popular search for holiday gifting.,,,,,
2026-08-09,christmas ornament,,,,65,45,55,50,60,high,decorating,,,,personalized ornaments,$10-$50,Essential for holiday decorations.,,,,,
2026-08-09,christmas cactus,,,,30,20,25,20,25,medium,plant purchase,,,,live plants,$15-$40,Niche interest in unique holiday plants.,,,,,
2026-08-09,christmas vacation,,,,40,30,35,30,35,medium,travel planning,,,,travel guides,$10-$50,Interest in holiday travel experiences.,,,,,
2026-08-09,christmas movies,,,,50,35,45,40,45,high,entertainment,,,,movie bundles,$10-$60,Popular during the holiday season.,,,,,
2026-08-09,christmas vacation cast,,,,25,15,20,15,20,low,movie interest,,,,movie memorabilia,$5-$30,Specific interest in movie details.,,,,,
2026-08-09,christmas island,,,,20,10,15,10,15,low,travel interest,,,,travel guides,$10-$50,Limited interest in a specific location.,,,,,
2026-08-09,christmas 2026,,,,15,5,10,5,10,low,future planning,,,,event planning kits,$20-$100,Very early interest in future holidays.,,,,,
2026-08-09,christmas story cast,,,,20,10,15,5,10,low,informational,,,,movie memorabilia,$10-$30,Low demand and competition indicate niche interest.,,,,,
2026-08-09,christmas lights,,,,70,60,50,40,30,high,purchase,,,,LED string lights,$15-$50,High demand and competition suggest a popular product category.,,,,,
2026-08-09,christmas in july decorations,,,,50,40,30,20,25,medium,purchase,,,,themed party supplies,$10-$40,Moderate demand indicates a seasonal niche market.,,,,,
2026-08-09,christmas decor,,,,80,70,60,50,40,high,purchase,,,,ornaments,$5-$100,Very high demand and competition indicate a staple holiday product.,,,,,
2026-08-09,nightmare before christmas,,,,60,50,40,30,35,medium,purchase,,,,apparel,$15-$40,Strong fanbase suggests consistent demand for themed products.,,,,,
2026-08-09,christmas tree storage bag,,,,50,30,20,15,25,medium,purchase,,,,storage solutions,$20-$50,Moderate demand with lower competition indicates a practical product.,,,,,
2026-08-09,christmas svg,,,,40,30,25,20,30,high,purchase,,,,digital downloads,$5-$15,Niche market for digital designs indicates steady interest.,,,,,
2026-08-09,christmas etymology,,,,10,5,5,5,5,low,informational,,,,books or articles,$10-$20,Very low demand suggests limited interest in this topic.,,,,,
2026-08-09,christian,,,,20,10,15,10,25,low,low,,,,decor,$10-$30,Limited visibility across major platforms indicates niche demand.,,,,,
2026-08-09,christian shops,,,,20,10,15,10,25,low,low,,,,gift items,$10-$50,"Similar to 'christian', indicating a niche market.",,,,,
2026-08-09,christmas etymologie,,,,15,5,10,5,20,low,very low,,,,educational materials,$5-$15,Very niche keyword with limited market interest.,,,,,
2026-08-09,christmas story kid,,,,30,20,25,20,35,high,medium,,,,children's books,$10-$25,Appeals to parents and educators during the holiday season.,,,,,
2026-08-09,christmas gifts 2026,,,,25,15,20,15,30,high,high,,,,gift sets,$20-$100,Future-oriented keyword indicating planning for holiday shopping.,,,,,
2026-08-09,christmas gifts for mom,,,,40,30,35,30,50,high,high,,,,jewelry,$30-$150,High demand for personalized gifts for mothers during Christmas.,,,,,
2026-08-09,christmas gifts for coworkers,,,,35,25,30,25,45,high,medium,,,,office decor,$10-$50,Consistent demand for gifts in workplace settings during holidays.,,,,,
2026-08-09,christmas gifts for teens,,,,30,20,25,20,35,high,medium,,,,trendy accessories,$15-$60,Teens are a popular demographic for gift-giving during Christmas.,,,,,
2026-08-09,christmas gifts ideas,,,,30,10,20,15,25,high,low,,,,gift guides,varied,General idea search with low competition.,,,,,
2026-08-09,nightmare before christmas gifts,,,,40,30,25,20,35,medium,high,,,,themed merchandise,medium,Niche interest with moderate demand and competition.,,,,,
2026-08-09,toddler christmas gifts,,,,45,35,30,25,40,high,high,,,,toys and clothing,low to medium,High demand for toddler gifts during the holidays.,,,,,
2026-08-09,baby christmas gifts,,,,50,30,30,25,45,high,high,,,,clothing and toys,low to medium,Consistent demand for baby gifts during Christmas.,,,,,
2026-08-09,bulk christmas gifts,,,,35,25,20,15,30,medium,medium,,,,gift sets,medium to high,Potential for bulk purchases but moderate demand.,,,,,
2026-08-09,christmas gifts for couples,,,,40,30,25,20,35,high,high,,,,matching gifts,medium,Popular category with consistent demand.,,,,,
2026-08-09,christmas gifts for her,,,,50,40,30,25,45,high,high,,,,jewelry and accessories,medium to high,High demand for gifts targeted at women.,,,,,
2026-08-09,christmas gifts for wife,,,,55,40,35,30,50,high,high,,,,personalized gifts,medium to high,Specific and high-demand category for holiday gifting.,,,,,
2026-08-09,teacher christmas gifts,,,,30,20,40,20,50,high,gift,,,,gifts,medium,This keyword targets a specific audience looking for gifts for teachers during the holiday season.,,,,,
2026-08-09,christmas ornaments near me,,,,40,30,20,30,40,high,purchase,,,,ornaments,low-medium,Local search indicates a strong intent to buy ornaments quickly for the holiday season.,,,,,
2026-08-09,christmas ornaments nyc,,,,40,30,20,30,40,high,purchase,,,,ornaments,low-medium,"This keyword targets a specific geographic area, indicating local demand for ornaments.",,,,,
2026-08-09,christmas ornaments sale,,,,50,40,30,40,50,high,bargain,,,,ornaments,low-medium,"This keyword suggests consumers are looking for discounts on ornaments, indicating high intent to buy.",,,,,
2026-08-09,christmas ornaments personalized,,,,60,50,60,50,70,high,gift,,,,ornaments,medium-high,"Personalization indicates a strong emotional appeal, making this a popular choice for gifts.",,,,,
2026-08-09,christmas ornament storage box,,,,30,20,30,20,40,low,purchase,,,,storage,low-medium,This keyword targets consumers looking for practical storage solutions for their ornaments.,,,,,
2026-08-09,christmas ornaments to make,,,,50,40,50,40,60,high,craft,,,,craft kits,medium,This keyword appeals to DIY enthusiasts looking to create their own ornaments.,,,,,
2026-08-09,christmas ornament kits,,,,50,40,50,40,60,high,craft,,,,craft kits,medium,"This keyword suggests a market for pre-packaged DIY ornament kits, appealing to crafters.",,,,,
2026-08-09,vintage christmas ornaments,,,,30,20,10,20,40,high,medium,,,,ornaments,$10-$30,This keyword indicates a niche interest in vintage styles for holiday decorations.,,,,,
2026-08-09,diamond art christmas ornaments,,,,25,15,20,15,35,high,medium,,,,ornaments,$15-$40,This keyword reflects a growing trend in DIY and craft-oriented holiday decorations.,,,,,
2026-08-09,christmas ornaments clearance,,,,20,25,5,10,30,high,high,,,,ornaments,$5-$15,This keyword suggests a focus on budget-conscious shoppers looking for deals.,,,,,
2026-08-09,personalized christmas ornaments,,,,40,30,25,35,50,high,high,,,,ornaments,$15-$50,This keyword indicates strong demand for customized holiday gifts.,,,,,
2026-08-10,christmas gifts for women,,,,90,80,70,75,85,high,gift,,,,gift sets,$20-$100,This keyword shows strong demand across multiple platforms for holiday gifts.,,,,,
2026-08-10,christmas gifts for men,,,,90,80,70,75,85,high,gift,,,,gadgets,$20-$100,This keyword also indicates strong demand for men's gifts during the holiday season.,,,,,
2026-08-10,christmas tree,,,,70,60,50,55,65,high,decor,,,,artificial trees,$50-$300,This keyword has consistent demand for holiday decorations.,,,,,
2026-08-10,christmas story,,,,60,50,40,45,55,medium,entertainment,,,,books,$10-$30,This keyword reflects interest in holiday-themed narratives and media.,,,,,
2026-08-10,christmas in july,,,,55,45,50,50,60,medium,event,,,,party supplies,$15-$50,This keyword indicates a niche interest in mid-year holiday celebrations.,,,,,
2026-08-10,christmas ornaments,,,,70,65,60,65,70,high,decor,,,,handmade ornaments,$5-$30,This keyword has consistent demand for holiday decorations.,,,,,
2026-08-10,christmas gifts for teen girls,,,,80,75,70,75,80,high,gift,,,,trendy accessories,$15-$50,This keyword targets a specific demographic with strong holiday gift demand.,,,,,
2026-08-10,christmas gifts for kids,,,,85,80,75,80,85,high,gift,,,,toys and games,$10-$100,This keyword indicates strong demand for children's gifts during the holiday season.,,,,,
2026-08-10,christmas gifts for girls,,,,60,40,50,50,70,high,gift,,,,toys and games,$20-$50,Popular gift category for the holiday season.,,,,,
2026-08-10,christmas ornament storage,,,,55,45,50,50,65,medium,functional,,,,storage boxes,$15-$30,Essential for keeping ornaments safe during off-season.,,,,,
2026-08-10,christmas ornaments set,,,,60,50,55,55,70,high,decorative,,,,ornament sets,$25-$60,Sets are popular for creating cohesive holiday themes.,,,,,
2026-08-10,christmas decorations outdoor,,,,65,55,60,60,75,high,decorative,,,,outdoor lights and inflatables,$30-$100,High demand for outdoor decorations during the holiday season.,,,,,
2026-08-10,christmas decorations indoor,,,,65,55,60,60,75,high,decorative,,,,table decor and wall hangings,$20-$70,Indoor decorations are essential for holiday ambiance.,,,,,
2026-08-10,christmas decorations clearance,,,,50,60,40,45,50,high,bargain,,,,discounted decorations,$5-$30,Clearance items attract budget-conscious shoppers.,,,,,
2026-08-10,christmas,,,,70,80,60,70,50,very high,general,,,,various Christmas items,$10-$100,Broad keyword with high seasonal interest.,,,,,
2026-08-10,christmas decorations,,,,75,85,65,70,55,very high,decorative,,,,various decorations,$15-$100,Highly sought after for holiday decorating.,,,,,
2026-08-10,christmas gifts,,,,60,40,50,50,55,high,purchase,gifts,various,holiday,gift sets,$20-$100,High demand for holiday shopping.,,,,,
2026-08-10,christmas ornament,,,,55,45,50,50,50,high,purchase,ornaments,glass/wood,holiday,custom ornaments,$10-$50,Popular item for holiday decorations.,,,,,
2026-08-10,christmas cactus,,,,30,20,25,20,30,medium,purchase,plants,plant,natural,live plants,$15-$40,Niche interest in unique holiday plants.,,,,,
2026-08-10,christmas movies,,,,40,30,35,30,40,high,engagement,movies,media,holiday,movie collections,$10-$50,High interest in holiday entertainment.,,,,,
2026-08-10,christmas vacation,,,,35,25,30,25,35,medium,engagement,movies,various,nostalgic,movie merchandise,$10-$40,Classic holiday film with a loyal following.,,,,,
2026-08-10,christmas vacation cast,,,,20,15,15,10,20,low,information,memorabilia,various,nostalgic,cast memorabilia,$5-$25,Specific interest in cast details.,,,,,
2026-08-10,christmas story cast,,,,20,15,15,10,20,low,information,memorabilia,various,nostalgic,cast memorabilia,$5-$25,Interest in classic film cast.,,,,,
2026-08-10,christmas island,,,,10,5,5,5,10,low,information,travel,paper,informative,travel guides,$10-$30,Low interest in geographical location.,,,,,
2026-08-10,christmas 2026,,,,20,10,30,15,25,low,informational,,,,calendar,$10-$20,This keyword indicates future planning but has low current demand.,,,,,
2026-08-10,christmas lights,,,,70,60,50,65,40,high,purchase,,,,LED lights,$15-$50,High demand for decorative items during the holiday season.,,,,,
